Packet number,Element 11, Element 12, Element 13, Element 21, Element 22, Element 23, Element 31, Element 32, Element 33
7507,0.9977963,-0.06591109,0.007620686,0.06625806,0.9958673,-0.06211381,-0.003495203,0.06248187,0.9980399
7509,0.9978179,-0.0656132,0.007358645,0.0659436,0.9959028,-0.06187766,-0.003268505,0.0622279,0.9980565
7511,0.9978356,-0.06538007,0.007037766,0.06569026,0.9959341,-0.06164505,-0.002978793,0.06197394,0.9980733
7513,0.9978572,-0.06508645,0.006711098,0.06537601,0.9959767,-0.06129069,-0.002694903,0.0615981,0.9980975
7515,0.9978824,-0.06473028,0.006378468,0.06499887,0.9960306,-0.06081269,-0.002416728,0.0610985,0.9981288
7517,0.997904,-0.06444033,0.005927911,0.06468111,0.9960764,-0.06040109,-0.002012386,0.0606579,0.9981567
7519,0.9979254,-0.06415246,0.005412469,0.0643617,0.9961291,-0.05986935,-0.001550752,0.0600935,0.9981915
7521,0.9979431,-0.06392736,0.004772705,0.06409795,0.9961851,-0.05921738,-0.0009688874,0.0594015,0.9982337
7523,0.9979604,-0.06370556,0.00407221,0.06383474,0.9962403,-0.05856897,-0.0003257312,0.05870946,0.998275
7525,0.9979776,-0.06348342,0.003306721,0.06356838,0.9963025,-0.05779857,0.0003747566,0.05789187,0.998323
7528,0.9979899,-0.06332193,0.002602449,0.06336728,0.9963632,-0.05696662,0.001014252,0.05701701,0.9983729
7530,0.9979978,-0.06322068,0.001836875,0.06322411,0.9964227,-0.05607358,0.001714706,0.05607745,0.9984248
7532,0.9980093,-0.06305817,0.001127048,0.06302448,0.9964922,-0.05505828,0.002348779,0.0550197,0.9984826
7534,0.9980162,-0.06295558,0.0003578626,0.06288289,0.9965565,-0.05404294,0.003045675,0.05395824,0.9985384
7536,0.998019,-0.0629135,-0.0003503713,0.06280667,0.9966193,-0.05296613,0.003681471,0.05283919,0.9985964
7538,0.9980209,-0.06287185,-0.001178852,0.06272586,0.9966778,-0.05195242,0.00444128,0.05177566,0.9986489
7540,0.9980224,-0.06282815,-0.001881249,0.06265044,0.9967284,-0.05105837,0.005082997,0.05083954,0.9986937
7542,0.9980241,-0.06278038,-0.002520581,0.06257502,0.9967758,-0.05022177,0.005665395,0.04996481,0.9987348
7544,0.9980212,-0.06279655,-0.003215629,0.06256096,0.9968123,-0.04951062,0.006314474,0.04921148,0.9987684
7546,0.9980179,-0.0628107,-0.003849607,0.06254885,0.9968481,-0.04879751,0.00690248,0.04846001,0.9988011
7548,0.9980146,-0.06282256,-0.00448159,0.062535,0.9968809,-0.0481439,0.007492135,0.04776807,0.9988303
7550,0.9980112,-0.06283436,-0.005054494,0.06252519,0.9969158,-0.04742883,0.008019065,0.04701847,0.9988618
7552,0.998009,-0.06283984,-0.005386899,0.06252208,0.9969557,-0.04658402,0.008297833,0.04615447,0.9988997
7554,0.9980051,-0.06285112,-0.005955981,0.06251234,0.9969839,-0.04599091,0.008828597,0.04552684,0.998924
7556,0.9980123,-0.06267957,-0.006523491,0.06231899,0.9970148,-0.0455804,0.009360977,0.04508327,0.9989393
7558,0.9980085,-0.06268656,-0.007035119,0.06231,0.9970481,-0.04486184,0.009826587,0.04433414,0.9989685
7561,0.9980076,-0.06263487,-0.007615125,0.06224198,0.9970925,-0.04396325,0.01034661,0.04340167,0.9990042
7563,0.9980099,-0.06252123,-0.008200249,0.06211419,0.9971448,-0.04294227,0.01086164,0.04234746,0.9990438
7565,0.9980136,-0.06234933,-0.009028788,0.0619185,0.9971977,-0.04198822,0.01162142,0.04134576,0.9990774
7567,0.998018,-0.0621204,-0.01004765,0.06166191,0.9972605,-0.04085751,0.01255821,0.04015698,0.9991144
7569,0.9980164,-0.06195078,-0.01119262,0.06146439,0.9973254,-0.03954613,0.0136126,0.03877974,0.9991549
7571,0.9980127,-0.06178158,-0.01240445,0.0612704,0.9973956,-0.03805438,0.0147232,0.03721873,0.9991987
7573,0.9980019,-0.06167134,-0.01373859,0.06113543,0.9974617,-0.03650419,0.01595498,0.03559133,0.999239
7575,0.9979883,-0.06156098,-0.0151378,0.06100428,0.9975293,-0.03483459,0.01724485,0.03384105,0.9992782
7577,0.9979702,-0.06145154,-0.0167182,0.06087158,0.9975924,-0.03323131,0.01872006,0.03214619,0.999308
7579,0.9979433,-0.0614033,-0.01841584,0.06079896,0.997645,-0.03175407,0.02032227,0.03056909,0.9993262
7581,0.997916,-0.06129038,-0.02017482,0.06066493,0.9976988,-0.03027693,0.02198408,0.02898993,0.9993379
7583,0.9978822,-0.06123819,-0.02193134,0.06059545,0.997745,-0.02886219,0.02364935,0.02747212,0.9993427
7585,0.9978454,-0.06118543,-0.02368208,0.06052591,0.9977841,-0.02763049,0.02532018,0.02613758,0.9993376
7587,0.9978072,-0.0611311,-0.02536784,0.06045758,0.9978183,-0.02651894,0.02693363,0.02492712,0.9993262
7589,0.997766,-0.0611378,-0.02692754,0.06045368,0.9978445,-0.02552735,0.02843019,0.02384246,0.9993113
7591,0.997728,-0.06113977,-0.02830132,0.06045084,0.9978684,-0.02459047,0.02974445,0.02282376,0.999297
7594,0.9976881,-0.06120181,-0.02954838,0.06050978,0.9978846,-0.02377294,0.03094082,0.02193001,0.9992808
7596,0.9976522,-0.06126272,-0.03060845,0.0605699,0.9978973,-0.02307212,0.03195755,0.021164,0.9992651
7598,0.9976175,-0.06132412,-0.03160368,0.06062939,0.9979069,-0.02249168,0.03291681,0.02052198,0.9992474
7600,0.997584,-0.06144413,-0.03241501,0.06075253,0.9979124,-0.02190674,0.03369338,0.01988452,0.9992344
7602,0.997548,-0.06162593,-0.03316562,0.06093963,0.9979136,-0.02132172,0.0344104,0.01924834,0.9992223
7604,0.9975156,-0.06174439,-0.03391602,0.06106432,0.9979184,-0.02073512,0.0351257,0.01861255,0.9992096
7606,0.9974831,-0.06192024,-0.03454749,0.06125394,0.9979214,-0.02002376,0.03571555,0.01785719,0.9992025
7608,0.9974524,-0.06209617,-0.03511611,0.06144346,0.9979228,-0.01937173,0.03624607,0.01716472,0.9991957
7610,0.9974212,-0.06227279,-0.0356829,0.06163219,0.9979223,-0.01878089,0.03677829,0.01653324,0.9991868
7612,0.9973977,-0.06238715,-0.03612826,0.06176142,0.997925,-0.01818532,0.03718783,0.01590666,0.9991814
7614,0.9973705,-0.06256221,-0.0365731,0.06195188,0.9979239,-0.01759089,0.0375977,0.01527887,0.999176
7616,0.9973492,-0.06267641,-0.03696059,0.06208522,0.9979271,-0.01693302,0.03794527,0.01459343,0.9991732
7618,0.9973248,-0.06290849,-0.03722579,0.06234111,0.9979233,-0.01621198,0.03816835,0.01384792,0.9991754
7620,0.997304,-0.0630805,-0.03748973,0.06253498,0.9979215,-0.01555097,0.03839278,0.01316463,0.9991759
7622,0.997281,-0.0632504,-0.03781873,0.06273092,0.9979213,-0.01476974,0.0386743,0.01235718,0.9991755
7626,0.9972528,-0.06341949,-0.03827189,0.06292733,0.9979208,-0.01393131,0.03907583,0.01148469,0.9991702
7629,0.9972137,-0.06365121,-0.03890594,0.06318253,0.9979153,-0.013161,0.03966254,0.01066615,0.9991564
7631,0.9971705,-0.063821,-0.03972566,0.06337718,0.9979135,-0.01233436,0.04042996,0.009781754,0.9991346
7633,0.9971227,-0.06393299,-0.04072827,0.06351097,0.997914,-0.01157394,0.04138327,0.008953946,0.9991032
7635,0.9970666,-0.06404407,-0.04191086,0.06364114,0.9979135,-0.01088016,0.04252022,0.008180985,0.9990621
7637,0.9970102,-0.06409149,-0.04316203,0.06371674,0.9979178,-0.01000425,0.04371335,0.007224198,0.999018
7639,0.9969455,-0.06407401,-0.0446583,0.06373058,0.997926,-0.009073415,0.04514704,0.006199601,0.9989612
7641,0.9968753,-0.06405425,-0.04622075,0.06375027,0.9979334,-0.008022672,0.04663913,0.00505102,0.9988989
7643,0.9967917,-0.06402957,-0.04802772,0.06377003,0.9979407,-0.006918354,0.04837179,0.003833428,0.998822
7645,0.9967044,-0.06400768,-0.04983202,0.06379058,0.9979456,-0.00593651,0.05010963,0.002738132,0.9987399
7647,0.9966143,-0.06397908,-0.05164207,0.06381761,0.9979503,-0.004771416,0.05184148,0.001459588,0.9986544
7649,0.996513,-0.06406649,-0.05345194,0.06396826,0.9979455,-0.003548359,0.05356947,0.0001167582,0.998564
7651,0.9964153,-0.0641536,-0.05514138,0.06412323,0.9979391,-0.002321841,0.0551767,-0.001222325,0.9984756
7653,0.9963256,-0.06423887,-0.05664784,0.06428045,0.9979314,-0.001089676,0.05660065,-0.002555676,0.9983937
7655,0.99624,-0.06438182,-0.05797327,0.0645023,0.9979176,0.0002074912,0.05783918,-0.00394612,0.9983181
7657,0.996168,-0.06446248,-0.05911214,0.06466108,0.9979064,0.001451065,0.05889483,-0.005267758,0.9982505
7659,0.9961126,-0.06454673,-0.059946,0.06482121,0.9978935,0.002643269,0.0596491,-0.006518766,0.9981982
7662,0.9960676,-0.06469569,-0.06052836,0.06503545,0.9978762,0.003658188,0.06016314,-0.007580292,0.9981598
7664,0.9960302,-0.06478903,-0.06104387,0.06518366,0.9978632,0.004493591,0.06062229,-0.008454815,0.998125
7666,0.9959995,-0.06494587,-0.06137853,0.06539489,0.9978453,0.005333124,0.06089991,-0.00932563,0.9981004
7668,0.9959842,-0.06497739,-0.06159124,0.06548405,0.9978341,0.006241367,0.06105229,-0.01024955,0.998082
7670,0.9959726,-0.06500532,-0.06174697,0.06557691,0.9978209,0.007273736,0.06113959,-0.01129362,0.9980652
7672,0.9959648,-0.06509683,-0.06177903,0.06572857,0.9978035,0.008247132,0.06110646,-0.0122745,0.9980558
7674,0.9959527,-0.06525305,-0.06180742,0.06593743,0.9977823,0.009096463,0.06107677,-0.01313507,0.9980466
7676,0.9959445,-0.06535408,-0.06183361,0.06608362,0.9977657,0.009825767,0.06105331,-0.01387211,0.9980381
7678,0.9959327,-0.06545451,-0.06191696,0.06622618,0.9977494,0.01049173,0.06109088,-0.01454958,0.9980261
7680,0.9959052,-0.06567954,-0.06211885,0.06648747,0.9977262,0.01102764,0.06125332,-0.01511261,0.9980077
7682,0.995878,-0.06584682,-0.06237752,0.06668447,0.9977084,0.0114412,0.06148121,-0.01555365,0.997987
7684,0.9958391,-0.06601432,-0.06282104,0.0668845,0.9976903,0.01184883,0.06189375,-0.01600129,0.9979544
7686,0.9957888,-0.06618378,-0.06343951,0.06707788,0.9976748,0.01206669,0.06249338,-0.01627126,0.9979128
7688,0.9957377,-0.06635509,-0.06405994,0.06727345,0.9976591,0.01228473,0.06309482,-0.0165419,0.9978706
7690,0.9956783,-0.06652904,-0.06479424,0.06746191,0.9976457,0.01231499,0.0638224,-0.01663291,0.9978225
7692,0.9956269,-0.06664459,-0.06546523,0.06758717,0.9976377,0.01228814,0.06449164,-0.01665902,0.9977793
7695,0.9955705,-0.06676359,-0.06619709,0.06771281,0.9976303,0.01219837,0.06522582,-0.01662673,0.997732
7697,0.9955218,-0.06688175,-0.06680501,0.06783571,0.9976228,0.01211237,0.06583612,-0.0165899,0.9976923
7699,0.9954891,-0.06694483,-0.06722984,0.06789681,0.9976205,0.01197387,0.06626827,-0.01648455,0.9976656
7701,0.9954605,-0.06700858,-0.06758962,0.06795345,0.997619,0.01177608,0.06663959,-0.01631557,0.9976438
7703,0.9954482,-0.06707046,-0.06770973,0.06801293,0.9976158,0.01170875,0.06676298,-0.01626059,0.9976364
7705,0.9954442,-0.06713139,-0.06771002,0.06807386,0.9976118,0.01170667,0.06676242,-0.01626262,0.9976366
7707,0.9954482,-0.06719345,-0.06758845,0.06813421,0.9976076,0.01170878,0.06663998,-0.01626057,0.9976447
7709,0.9954523,-0.06725551,-0.06746687,0.06819456,0.9976035,0.01171089,0.06651755,-0.01625851,0.9976529
7711,0.9954686,-0.06725571,-0.0672252,0.06819542,0.9976026,0.01178034,0.06627172,-0.01631141,0.9976684
7713,0.9954847,-0.0673174,-0.06692287,0.06825689,0.9975975,0.01184983,0.06596438,-0.01636428,0.9976878
7715,0.9955051,-0.06731616,-0.06661819,0.06825533,0.9975966,0.0119211,0.0656556,-0.01641456,0.9977072
7717,0.9955333,-0.0673181,-0.0661937,0.06825524,0.9975957,0.01199685,0.06522695,-0.01646134,0.9977347
7719,0.9955615,-0.0673221,-0.06576713,0.06825315,0.9975958,0.01201154,0.06480037,-0.01644704,0.9977628
7721,0.9955972,-0.06726772,-0.06527726,0.06818786,0.9976007,0.01196927,0.0643155,-0.01636769,0.9977953
7723,0.9956369,-0.06727336,-0.06466381,0.06818085,0.9976016,0.01192887,0.06370623,-0.01628566,0.9978358
7725,0.9956798,-0.06728546,-0.06398727,0.06817182,0.9976041,0.01176873,0.0630421,-0.01608002,0.9978813
7728,0.9957222,-0.06730133,-0.0633066,0.06815911,0.9976084,0.01148644,0.06238214,-0.01575223,0.997928
7730,0.9957762,-0.06725509,-0.06250177,0.06808302,0.9976167,0.01120997,0.06159888,-0.01541793,0.9979819
7732,0.995825,-0.06727345,-0.06169705,0.0680683,0.9976213,0.01087074,0.06081899,-0.01502497,0.9980356
7734,0.9958816,-0.06723465,-0.06082305,0.06798511,0.9976327,0.01035198,0.05998305,-0.01444441,0.998095
7736,0.9959254,-0.06725549,-0.0600751,0.06796765,0.9976384,0.009888461,0.05926818,-0.01393133,0.9981448
7738,0.9959657,-0.0672771,-0.05938215,0.0679451,0.9976458,0.009300454,0.05861664,-0.01329766,0.9981921
7740,0.9959979,-0.06730121,-0.05881087,0.06792367,0.9976531,0.008647408,0.05809086,-0.01260745,0.9982317
7742,0.9960341,-0.06726401,-0.05823937,0.06784164,0.9976642,0.007996126,0.05756547,-0.01191547,0.9982707
7744,0.9960741,-0.06716697,-0.05766183,0.06769346,0.9976799,0.00722423,0.05704283,-0.0110992,0.99831
7746,0.9961097,-0.06713419,-0.05708422,0.06760699,0.9976917,0.006389583,0.05652349,-0.01022402,0.998349
7748,0.9961531,-0.06698076,-0.05650433,0.06739734,0.9977111,0.005497249,0.05600679,-0.009284343,0.9983872
7750,0.996189,-0.06688366,-0.05598596,0.06724883,0.9977255,0.004661989,0.0555468,-0.00840921,0.9984208
7752,0.9962168,-0.0668505,-0.05552837,0.06716207,0.9977351,0.003761904,0.05515111,-0.007477072,0.9984502
7754,0.9962518,-0.06675622,-0.05500977,0.06701469,0.997748,0.0028655,0.05469459,-0.006541222,0.9984818
7756,0.9962877,-0.06659992,-0.05454852,0.06680308,0.9977645,0.001907536,0.05429953,-0.005544464,0.9985094
7759,0.9963191,-0.06650615,-0.05408907,0.06665485,0.9977758,0.0009478315,0.05390571,-0.00454964,0.9985359
7762,0.9963573,-0.06635111,-0.05356873,0.06644607,0.99779,-8.287352E-06,0.05345089,-0.003551174,0.9985642
7764,0.996403,-0.06613272,-0.05298599,0.06617485,0.9978076,-0.0009608084,0.05293337,-0.002548988,0.9985948
7766,0.9964442,-0.06597671,-0.05240496,0.06596708,0.99782,-0.001915161,0.05241707,-0.001548651,0.9986241
7768,0.9964889,-0.06576075,-0.05182217,0.06569728,0.9978354,-0.002929159,0.05190261,-0.000485701,0.9986522
7770,0.9965293,-0.06560311,-0.05123783,0.06548693,0.9978455,-0.003944722,0.05138623,0.0005756235,0.9986786
7772,0.9965664,-0.0654453,-0.05071823,0.06528046,0.9978549,-0.00490147,0.05093022,0.001573731,0.9987009
7774,0.9966093,-0.0652869,-0.05007673,0.06507489,0.9978633,-0.005854367,0.05035194,0.002575778,0.9987283
7776,0.9966519,-0.06512739,-0.04943186,0.06486636,0.9978703,-0.006868237,0.0497739,0.003638776,0.9987539
7778,0.9966968,-0.0649676,-0.04872962,0.0646622,0.9978765,-0.007819423,0.04913415,0.00464263,0.9987813
7780,0.9967412,-0.06480855,-0.0480255,0.06445713,0.9978812,-0.008831849,0.04849613,0.005707484,0.9988069
7782,0.9967817,-0.0647063,-0.04732171,0.0643132,0.9978818,-0.009784435,0.04785459,0.006709535,0.9988317
7784,0.9968213,-0.06460389,-0.04662143,0.06417328,0.9978817,-0.01067636,0.04721241,0.007650568,0.9988556
7786,0.9968576,-0.06450385,-0.04597828,0.06403066,0.9978794,-0.0116925,0.04663499,0.00871174,0.9988739
7788,0.9968992,-0.06440397,-0.04521117,0.06388808,0.9978755,-0.01276594,0.04593729,0.009837899,0.9988959
7790,0.9969378,-0.06430156,-0.04450381,0.06374384,0.9978704,-0.01384096,0.04529903,0.01096173,0.9989135
7792,0.9969794,-0.06414068,-0.04379643,0.06353988,0.9978669,-0.01497627,0.04466359,0.01214821,0.9989282
7795,0.9970139,-0.06403898,-0.04315167,0.06339844,0.9978591,-0.01605386,0.04408736,0.01327018,0.9989395
7797,0.9970533,-0.06381629,-0.0425672,0.06313375,0.9978569,-0.01719198,0.04357311,0.01445389,0.9989456
7799,0.9970859,-0.06365687,-0.04203949,0.06292736,0.9978474,-0.01845558,0.04312383,0.01575637,0.9989454
7801,0.9971171,-0.06343674,-0.0416347,0.06265926,0.9978402,-0.01972183,0.04279586,0.01705617,0.9989383
7803,0.997153,-0.06321876,-0.04110226,0.062389,0.9978275,-0.02116761,0.04235115,0.01854302,0.9989308
7805,0.9971898,-0.06294079,-0.04062995,0.06205636,0.997815,-0.02267523,0.04196837,0.02009017,0.9989169
7807,0.9972253,-0.06272607,-0.04009044,0.06178218,0.9977922,-0.02436553,0.04153028,0.02182104,0.998899
7809,0.9972641,-0.06244823,-0.03955404,0.06144904,0.9977717,-0.02599363,0.04108915,0.02349196,0.9988793
7811,0.9973012,-0.06223207,-0.03895232,0.06117593,0.9977413,-0.0277433,0.04059086,0.02528548,0.9988558
7813,0.9973394,-0.06195579,-0.03841104,0.06084054,0.9977098,-0.0295548,0.04015417,0.02713922,0.9988248
7815,0.9973834,-0.06161555,-0.03781211,0.06044718,0.9976804,-0.03130235,0.03965312,0.02893481,0.9987944
7817,0.9974279,-0.06133339,-0.03709064,0.06011777,0.9976441,-0.0330475,0.03903017,0.03073269,0.9987653
7819,0.9974779,-0.06098908,-0.0363078,0.05972836,0.9976062,-0.03485094,0.03834641,0.03259443,0.9987329
7821,0.9975279,-0.06070119,-0.03540419,0.05940465,0.9975631,-0.03659096,0.03753903,0.03439733,0.9987029
7823,0.9975845,-0.06029072,-0.03450161,0.05895922,0.997522,-0.03839016,0.03673068,0.03626324,0.9986671
7825,0.9976437,-0.05981858,-0.03359916,0.05845312,0.9974785,-0.04024967,0.03592212,0.03819085,0.9986247
7828,0.9977097,-0.05928129,-0.03257678,0.05789016,0.9974347,-0.04210502,0.03498925,0.04012271,0.998582
7830,0.9977797,-0.05868252,-0.03149479,0.05726996,0.9973878,-0.04402053,0.03399576,0.04211909,0.998534
7832,0.9978466,-0.05808195,-0.03047224,0.05664743,0.997334,-0.04599796,0.03306266,0.04417273,0.9984766
7834,0.9979106,-0.05753801,-0.0293901,0.05609023,0.9972753,-0.04791395,0.03206689,0.04616534,0.9984189
7836,0.9979666,-0.05717279,-0.02818044,0.05572003,0.9971992,-0.04989046,0.03095389,0.04821879,0.9983571
7838,0.9980208,-0.05686482,-0.02684855,0.05541793,0.9971152,-0.0518662,0.02972045,0.05027566,0.998293
7840,0.9980733,-0.05660944,-0.02539438,0.05518182,0.997027,-0.05377695,0.02836317,0.05227203,0.99823
7842,0.9981172,-0.05647488,-0.02393793,0.05507197,0.9969283,-0.05569087,0.02700953,0.0542677,0.9981613
7844,0.9981566,-0.05639368,-0.02242166,0.05502748,0.9968288,-0.05748001,0.02559207,0.05614026,0.9980947
7846,0.9981931,-0.05631137,-0.02097242,0.05498774,0.9967372,-0.05908952,0.02423139,0.05782952,0.9980325
7848,0.9982246,-0.05622901,-0.01964308,0.05494403,0.9966389,-0.0607614,0.02299361,0.05957426,0.997959
7850,0.9982488,-0.05620975,-0.0184381,0.05496262,0.9965419,-0.06231692,0.02187716,0.06119438,0.9978861
7852,0.9982646,-0.05625303,-0.01741561,0.05503707,0.9964429,-0.06381483,0.02094344,0.06274559,0.9978096
7854,0.9982784,-0.05629841,-0.01645459,0.05511257,0.9963416,-0.06531615,0.02007159,0.06429684,0.997729
7856,0.9982878,-0.05640243,-0.0154949,0.05525165,0.9962423,-0.06669579,0.01919848,0.06572548,0.997653
7858,0.9982945,-0.05650879,-0.01465893,0.05538837,0.9961455,-0.0680176,0.01844602,0.06708966,0.9975765
7861,0.9982963,-0.05667531,-0.01388136,0.05558325,0.9960436,-0.06933912,0.01775625,0.06844941,0.9974967
7863,0.9982971,-0.05684217,-0.01310569,0.0557813,0.9959437,-0.07060155,0.01706567,0.06975026,0.9974184
7865,0.9982966,-0.05700986,-0.01239261,0.05597859,0.9958466,-0.0718045,0.01643471,0.07098847,0.9973416
7867,0.9982933,-0.05718122,-0.01186399,0.05616875,0.9957527,-0.07294919,0.01598492,0.07215831,0.997265
7869,0.9982895,-0.05735398,-0.0113337,0.05636058,0.9956526,-0.07415681,0.01553762,0.07339119,0.9971821
7871,0.998284,-0.0575301,-0.01092887,0.05654937,0.9955603,-0.07524586,0.01520925,0.07449871,0.9971052
7873,0.9982775,-0.05770782,-0.01058668,0.0567367,0.9954714,-0.0762756,0.01494043,0.07554355,0.9970307
7875,0.9982764,-0.05776638,-0.01036915,0.05679539,0.9953838,-0.07736667,0.01479047,0.0766444,0.9969489
7877,0.99827,-0.05789242,-0.01026974,0.05691157,0.9952863,-0.07852457,0.0147673,0.07780426,0.9968593
7879,0.9982665,-0.05795955,-0.01023547,0.05696489,0.9951961,-0.07962298,0.01480121,0.07890189,0.9967725
7881,0.9982655,-0.05796787,-0.01026644,0.05695524,0.9951128,-0.08066194,0.01489207,0.07993732,0.9966885
7883,0.9982607,-0.05803787,-0.01035572,0.05700225,0.9950255,-0.0817003,0.01504592,0.0809679,0.9966031
7885,0.998259,-0.05804879,-0.01044771,0.05698984,0.9949402,-0.08274081,0.01519785,0.08200135,0.9965163
7887,0.9982565,-0.05806233,-0.01060074,0.0569747,0.9948537,-0.08378297,0.01541082,0.08303294,0.9964275
7889,0.9982516,-0.05813239,-0.01069164,0.05702174,0.9947684,-0.08476016,0.01556301,0.08400231,0.996344
7893,0.9982436,-0.05826244,-0.01072083,0.05713449,0.9946833,-0.08567753,0.01565561,0.08491453,0.9962652
7896,0.9982368,-0.0583899,-0.01068885,0.05724982,0.9945976,-0.08659313,0.01568726,0.0858285,0.9961866
7898,0.9982267,-0.05857334,-0.01059637,0.05742813,0.994518,-0.08738284,0.01565659,0.08661936,0.9961183
7900,0.9982152,-0.05881366,-0.01038282,0.05767569,0.9944451,-0.08805028,0.0155037,0.08729427,0.9960621
7902,0.9982038,-0.05905114,-0.01010805,0.05792606,0.9943712,-0.08871587,0.01528993,0.08797099,0.9960057
7904,0.998194,-0.05928057,-0.00971627,0.05818193,0.9943135,-0.08919268,0.01494841,0.08846629,0.995967
7906,0.9981807,-0.05957054,-0.009323474,0.05849943,0.9942577,-0.08960877,0.01460798,0.08890032,0.9959335
7908,0.9981704,-0.05980102,-0.008935356,0.0587584,0.99421,-0.08996645,0.01426371,0.08927682,0.9959047
7910,0.9981571,-0.06008773,-0.008483144,0.05907943,0.9941589,-0.09031967,0.0138607,0.08965204,0.9958767
7912,0.998142,-0.06038159,-0.008153094,0.05939682,0.9941072,-0.0906791,0.0135804,0.09002636,0.9958467
7914,0.9981278,-0.06067057,-0.007763591,0.0597158,0.9940614,-0.09097303,0.01323687,0.09033909,0.9958232
7916,0.9981124,-0.06096218,-0.007435052,0.06003206,0.9940152,-0.09126865,0.01295449,0.09065003,0.9957985
7918,0.9981006,-0.06119449,-0.007111253,0.06028976,0.9939778,-0.09150603,0.01266809,0.09090348,0.9957792
7920,0.9980842,-0.06148842,-0.00684738,0.06060427,0.9939423,-0.09168168,0.01244326,0.09109107,0.9957647
7922,0.9980711,-0.06172427,-0.006645425,0.06085461,0.9939051,-0.09191979,0.0122786,0.09133808,0.9957442
7924,0.9980583,-0.06195716,-0.006384277,0.06110826,0.9938733,-0.09209518,0.01205112,0.09152623,0.9957297
7926,0.9980443,-0.06219739,-0.006247186,0.06135858,0.9938467,-0.09221628,0.01194436,0.09165261,0.9957194
7929,0.9980344,-0.06237188,-0.006053661,0.06154941,0.9938295,-0.09227175,0.01177147,0.09171779,0.9957153
7931,0.9980249,-0.06254626,-0.005862048,0.0617407,0.9938184,-0.09226641,0.01159673,0.09172224,0.9957172
7933,0.9980187,-0.06265971,-0.005673262,0.06187105,0.9938107,-0.09226094,0.01141919,0.09172715,0.9957185
7935,0.9980122,-0.0627758,-0.005549375,0.06199944,0.9938143,-0.09213578,0.01129895,0.09160858,0.9957309
7937,0.9980088,-0.06283376,-0.005489362,0.06206406,0.9938217,-0.0920124,0.01123693,0.0914885,0.9957426
7939,0.9980044,-0.06289756,-0.005545656,0.06212172,0.9938123,-0.09207515,0.01130265,0.09154692,0.9957365
7941,0.9980079,-0.06283936,-0.005611449,0.0620584,0.9938218,-0.09201618,0.01135902,0.09148463,0.9957417
7943,0.9980063,-0.06284764,-0.005796508,0.06205036,0.9938274,-0.09196105,0.01154026,0.09141804,0.9957457
7945,0.998009,-0.06279229,-0.005921413,0.06198379,0.9938311,-0.09196474,0.01165956,0.0914146,0.9957445
7947,0.9980106,-0.06274233,-0.006172257,0.06191247,0.9938461,-0.09185059,0.0118972,0.09128574,0.9957536
7949,0.9980161,-0.06262948,-0.0064258,0.06177837,0.9938653,-0.09173353,0.0121316,0.09115458,0.9957628
7951,0.9980183,-0.06257645,-0.006619424,0.06171085,0.9938915,-0.0914959,0.01230448,0.09090608,0.9957835
7953,0.9980227,-0.06246772,-0.006941757,0.06157776,0.9939323,-0.09114028,0.01259296,0.09053262,0.9958138
7955,0.9980241,-0.06241717,-0.007198313,0.06150802,0.9939638,-0.09084366,0.01282507,0.09022141,0.9958391
7957,0.9980261,-0.06236147,-0.007399418,0.06144072,0.9940121,-0.09035999,0.01299009,0.08972701,0.9958816
7959,0.9980318,-0.0622465,-0.007605304,0.0613149,0.9940689,-0.08981811,0.01315106,0.08917501,0.9959291
7962,0.9980344,-0.06218759,-0.007749106,0.06125149,0.9941276,-0.08921091,0.01325141,0.08856091,0.9959826
7964,0.9980375,-0.06212766,-0.007833885,0.0611932,0.9941909,-0.08854373,0.01328939,0.08789057,0.9960415
7966,0.9980439,-0.06200749,-0.007982211,0.06106945,0.9942579,-0.08787549,0.01338531,0.08721612,0.9960997
7968,0.9980506,-0.06188665,-0.008067667,0.06094979,0.9943185,-0.08726884,0.01342261,0.08660699,0.9961522
7970,0.9980614,-0.06170325,-0.008151749,0.0607664,0.9943725,-0.08678097,0.01346054,0.08611737,0.9961941
7972,0.9980792,-0.06139982,-0.008241204,0.06046298,0.9944332,-0.08629537,0.01349385,0.08563133,0.9962355
7974,0.9980971,-0.06109464,-0.00832846,0.06015725,0.9944886,-0.0858679,0.01352863,0.0852035,0.9962716
7976,0.9981189,-0.06073071,-0.008414648,0.05979143,0.9945371,-0.08556452,0.01356507,0.08490042,0.9962973
7978,0.9981453,-0.0603008,-0.008379382,0.05936939,0.9945836,-0.08531813,0.01347875,0.08466239,0.9963188
7980,0.998172,-0.05986647,-0.008282778,0.05894814,0.9946299,-0.08506735,0.01333098,0.08442359,0.9963408
7982,0.9981985,-0.05943399,-0.008186241,0.05852863,0.9946757,-0.08481921,0.0131838,0.08418729,0.9963626
7984,0.9982294,-0.05893619,-0.008030962,0.05804896,0.9947254,-0.08456658,0.01297264,0.08395065,0.9963854
7986,0.998258,-0.05849336,-0.007691771,0.05764016,0.994776,-0.08425067,0.0125797,0.08366057,0.9964148
7988,0.9982873,-0.05804599,-0.007294789,0.05723295,0.9948369,-0.08380891,0.0121219,0.08324786,0.9964551
7990,0.9983152,-0.05760293,-0.006960583,0.05682512,0.994902,-0.08331072,0.01172404,0.08277483,0.9964992
