Packet number,Element 1, Element 2, Element 3, Element 4
6294,0.9993202,-0.002904112,0.008192653,-0.03582757
6296,0.9993212,-0.002873545,0.00822323,-0.03579703
6298,0.9993215,-0.002873546,0.008314941,-0.03576647
6300,0.9993219,-0.002842977,0.008406654,-0.03573592
6302,0.9993223,-0.002812409,0.008498366,-0.03570537
6304,0.9993233,-0.002751272,0.008651223,-0.03564426
6306,0.9993243,-0.002720705,0.00880408,-0.03558316
6308,0.9993266,-0.002659572,0.008926379,-0.03549153
6310,0.9993286,-0.002629007,0.009079247,-0.03539989
6312,0.9993314,-0.002567875,0.009262692,-0.03527771
6314,0.9993338,-0.002506741,0.009476705,-0.03515552
6316,0.9993359,-0.002415036,0.009721286,-0.03503331
6318,0.9993371,-0.002384469,0.009935288,-0.03494164
6320,0.999338,-0.002353829,0.01017955,-0.0348489
6322,0.9993398,-0.002292695,0.01042412,-0.03472668
6324,0.9993402,-0.002262126,0.01069925,-0.03463499
6327,0.9993411,-0.002231559,0.01091324,-0.03454331
6329,0.9993435,-0.002170426,0.01109668,-0.03442112
6331,0.9993451,-0.002078721,0.01124955,-0.03432947
6333,0.9993476,-0.002048157,0.01140242,-0.03420727
6335,0.99935,-0.002048162,0.0115553,-0.03408508
6337,0.9993529,-0.002017598,0.01167761,-0.03396289
6339,0.9993566,-0.002017605,0.01179993,-0.03381018
6341,0.9993588,-0.00201761,0.01204452,-0.0336574
6343,0.9993598,-0.002201031,0.01235023,-0.03350458
6345,0.9993607,-0.002506732,0.01271708,-0.03332119
6347,0.9993628,-0.002751297,0.01290053,-0.03316841
6349,0.9993641,-0.00287358,0.01308396,-0.03304617
6351,0.9993661,-0.002995867,0.01320627,-0.03292396
6353,0.9993684,-0.00305692,0.01332817,-0.03280076
6355,0.9993699,-0.003118064,0.0134199,-0.0327091
6357,0.9993697,-0.003118063,0.01351161,-0.03267852
6360,0.99937,-0.003118064,0.01363389,-0.03261739
6362,0.9993694,-0.003118062,0.01375616,-0.0325868
6364,0.9993677,-0.003118152,0.01387883,-0.03258774
6366,0.9993659,-0.003148716,0.01400109,-0.03258768
6368,0.9993646,-0.003179282,0.01415392,-0.03255707
6370,0.9993632,-0.003240418,0.01430675,-0.03252646
6372,0.9993625,-0.003270985,0.01449016,-0.03246529
6374,0.999361,-0.00336269,0.01464299,-0.03243468
6376,0.9993609,-0.00342383,0.01476527,-0.03237353
6378,0.9993599,-0.003484966,0.01488753,-0.03234293
6380,0.9993587,-0.003576671,0.01500979,-0.03231232
6382,0.9993581,-0.003637809,0.01510149,-0.03228173
6384,0.9993565,-0.003698943,0.01519318,-0.03228168
6386,0.9993548,-0.003790645,0.01528486,-0.03228163
6388,0.9993542,-0.003821213,0.01537656,-0.03225104
6390,0.9993532,-0.003851779,0.01543768,-0.032251
6393,0.9993516,-0.003882342,0.01552937,-0.03225095
6395,0.9993504,-0.003943477,0.01559049,-0.03225091
6397,0.9993507,-0.004004617,0.01562106,-0.03222036
6399,0.99935,-0.004065753,0.01565162,-0.03222033
6401,0.9993511,-0.004126898,0.01562107,-0.0321898
6403,0.9993515,-0.004157469,0.01559051,-0.03218981
6405,0.9993513,-0.004188037,0.01552937,-0.03222037
6407,0.9993502,-0.004218603,0.01552935,-0.03225091
6409,0.9993497,-0.0042186,0.01549877,-0.03228146
6411,0.9993497,-0.0042186,0.01543763,-0.03231203
6413,0.9993507,-0.004188035,0.01537651,-0.03231207
6415,0.9993523,-0.004157472,0.01528482,-0.03231212
6417,0.9993529,-0.004126905,0.01519312,-0.0323427
6419,0.9993563,-0.004096349,0.01504033,-0.03231224
6421,0.9993584,-0.004035218,0.01491808,-0.03231231
6424,0.9993614,-0.00397409,0.01479584,-0.03228184
6427,0.9993639,-0.00391296,0.01464303,-0.03228192
6429,0.9993653,-0.003882396,0.01455134,-0.03228197
6431,0.9993667,-0.003882401,0.01445965,-0.03228201
6433,0.9993681,-0.003851836,0.01436796,-0.03228206
6435,0.9993687,-0.003821152,0.01433696,-0.03228109
6437,0.9993684,-0.003760012,0.01430639,-0.03231165
6439,0.9993694,-0.003729447,0.01424526,-0.03231168
6441,0.9993696,-0.003668309,0.01424527,-0.03231169
6443,0.9993701,-0.003637741,0.0142147,-0.0323117
6445,0.9993703,-0.003576604,0.01421471,-0.03231171
6447,0.9993701,-0.003515464,0.01424527,-0.0323117
6449,0.9993707,-0.003484897,0.01421471,-0.03231172
6451,0.9993713,-0.003423761,0.01418415,-0.03231174
6453,0.9993721,-0.003332055,0.01415359,-0.03231177
6455,0.9993731,-0.00327092,0.01409247,-0.0323118
6457,0.9993746,-0.003209786,0.01400078,-0.03231185
6460,0.999376,-0.003179221,0.01390909,-0.03231189
6462,0.9993778,-0.003148658,0.01378684,-0.03231195
6464,0.9993791,-0.003118092,0.01369515,-0.03231199
6466,0.9993798,-0.003118095,0.01357288,-0.03234259
6468,0.9993814,-0.003118099,0.01345063,-0.03234264
6470,0.9993831,-0.003118105,0.01332837,-0.03234269
6472,0.9993833,-0.003118105,0.01323666,-0.03237327
6474,0.9993843,-0.003179248,0.01314497,-0.03237331
6476,0.999384,-0.003209817,0.01308382,-0.03240386
6478,0.9993839,-0.003240386,0.01308382,-0.03240386
6480,0.9993833,-0.003240384,0.01305324,-0.03243441
6482,0.9993824,-0.003240381,0.01305323,-0.03246495
6484,0.9993824,-0.003209811,0.01305323,-0.03246495
6486,0.999382,-0.00317924,0.01302266,-0.03249551
6488,0.9993809,-0.003179237,0.01302264,-0.03252604
6490,0.9993798,-0.003118094,0.0130532,-0.03255657
6493,0.9993781,-0.003087519,0.01311432,-0.03258709
6495,0.9993761,-0.003026374,0.013206,-0.03261759
6497,0.999373,-0.002995796,0.01329766,-0.03267863
6499,0.99937,-0.002904079,0.01338933,-0.03273967
6501,0.9993669,-0.002843019,0.01348141,-0.03280171
6503,0.9993631,-0.002751298,0.01363421,-0.03286273
6505,0.9993584,-0.002629005,0.01378699,-0.03295428
6507,0.9993536,-0.002506714,0.01400092,-0.03301526
6509,0.999348,-0.002353853,0.01427596,-0.03307622
6511,0.9993429,-0.002231563,0.01458158,-0.03310662
6513,0.9993362,-0.002109336,0.0149182,-0.03316855
6515,0.9993299,-0.001987043,0.01528495,-0.03319891
6517,0.999325,-0.001864754,0.01562114,-0.03319874
6519,0.9993183,-0.001803603,0.01604901,-0.03319852
6521,0.9993155,-0.001742459,0.01635466,-0.03313729
6523,0.9993061,-0.001559075,0.01669128,-0.03326027
6526,0.9992976,-0.001436783,0.01696626,-0.03338227
6528,0.9992915,-0.001375635,0.01714958,-0.03347377
6530,0.9992869,-0.001314489,0.01724121,-0.03356533
6532,0.9992859,-0.001314488,0.01718005,-0.03362643
6534,0.9992881,-0.001314491,0.01699667,-0.03365708
6536,0.9992892,-0.001283923,0.01681327,-0.03371825
6538,0.9992896,-0.001283923,0.01666043,-0.03377941
6540,0.9992886,-0.001283922,0.01653814,-0.03387108
6542,0.9992874,-0.00131449,0.01641584,-0.03396275
6544,0.9992863,-0.001345058,0.01629354,-0.03405442
6546,0.9992865,-0.001436767,0.0161407,-0.03411557
6548,0.9992868,-0.001497906,0.01598785,-0.03417671
6550,0.999289,-0.001589618,0.0157739,-0.03420736
6552,0.9992903,-0.001650759,0.01562108,-0.03423797
6554,0.999292,-0.001711902,0.01543768,-0.0342686
6558,0.9992932,-0.001742473,0.01528485,-0.03429921
6561,0.9992954,-0.001834186,0.01513204,-0.03429929
6563,0.9992971,-0.001895329,0.01500979,-0.03429935
6565,0.9993008,-0.001956476,0.01482642,-0.0342689
6567,0.9993037,-0.002048192,0.01461247,-0.034269
6569,0.9993066,-0.002170412,0.01439808,-0.03426806
6571,0.9993098,-0.002292696,0.01415358,-0.03426816
6573,0.9993103,-0.002445544,0.0139396,-0.03432932
6575,0.9993109,-0.002567823,0.01372562,-0.03439048
6577,0.9993116,-0.002751241,0.01348108,-0.03445164
6579,0.9993097,-0.002934651,0.01326707,-0.03457386
6581,0.999308,-0.00314863,0.01302249,-0.03469607
6583,0.9993067,-0.003362713,0.01274774,-0.03481937
6585,0.9993048,-0.003576697,0.01250316,-0.03494158
6587,0.999303,-0.003821251,0.012228,-0.0350638
6589,0.9993004,-0.004035231,0.01192227,-0.03521656
6591,0.9992994,-0.004279786,0.01155542,-0.0353388
6594,0.9992985,-0.004524341,0.011158,-0.03546105
6596,0.999297,-0.004707753,0.01073001,-0.03561384
6598,0.9992961,-0.004921737,0.01030202,-0.03573609
6600,0.9992938,-0.005135714,0.009874022,-0.03588886
6602,0.9992907,-0.005319116,0.009415447,-0.03607216
6604,0.9992881,-0.00550252,0.008987448,-0.03622492
6606,0.9992844,-0.005655346,0.008559443,-0.0364082
6608,0.9992818,-0.005808178,0.008100879,-0.03656095
6610,0.9992793,-0.005930441,0.007611751,-0.03671371
6612,0.9992747,-0.006114016,0.007153398,-0.03689808
6614,0.9992711,-0.006297413,0.006694823,-0.0370508
6616,0.9992672,-0.006450238,0.006266819,-0.03720351
6618,0.9992632,-0.006603061,0.005838817,-0.03735621
6620,0.9992579,-0.006694735,0.005441383,-0.03753943
6622,0.9992534,-0.006755843,0.005135663,-0.0376921
6624,0.9992486,-0.006816949,0.004860515,-0.03784477
6627,0.9992443,-0.006878269,0.004677223,-0.03796804
6629,0.9992397,-0.006969947,0.004524352,-0.03809015
6631,0.9992348,-0.007031052,0.004493759,-0.03821224
6633,0.9992304,-0.00712273,0.004554879,-0.03830378
6635,0.9992273,-0.007183847,0.004616004,-0.0383648
6637,0.9992232,-0.007306096,0.004799402,-0.03842578
6639,0.9992189,-0.007428342,0.005013366,-0.03848676
6641,0.9992157,-0.007550594,0.005227335,-0.0385172
6643,0.999211,-0.00770364,0.00544146,-0.03857934
6645,0.9992076,-0.007856463,0.005624861,-0.03860978
6647,0.9992021,-0.007978698,0.005808248,-0.03870127
6649,0.9991958,-0.008009219,0.006022199,-0.03882331
6651,0.9991909,-0.008070317,0.006175016,-0.03891483
6653,0.9991861,-0.008100848,0.006327832,-0.03900635
6655,0.9991824,-0.008131636,0.006480853,-0.03906854
6657,0.9991788,-0.008162176,0.006633679,-0.03912954
6660,0.9991756,-0.00813158,0.006786507,-0.03919055
6662,0.9991716,-0.008100978,0.006878189,-0.0392821
6664,0.999167,-0.008039802,0.007092145,-0.03937363
6666,0.9991617,-0.00800919,0.007367231,-0.03946513
6668,0.9991555,-0.00800914,0.007703448,-0.03955659
6670,0.9991465,-0.007978744,0.008101023,-0.0397103
6672,0.9991384,-0.007917539,0.008559502,-0.03983225
6674,0.9991297,-0.007886901,0.009017968,-0.03995418
6676,0.9991208,-0.007856501,0.009476714,-0.04007733
6678,0.9991131,-0.007795302,0.009935188,-0.04016873
6680,0.9991052,-0.007703531,0.01042422,-0.04026012
6682,0.999097,-0.00764233,0.01088268,-0.0403515
6684,0.9990894,-0.007611935,0.01137205,-0.04041357
6686,0.9990816,-0.007520166,0.01189164,-0.04047439
6688,0.999073,-0.007489532,0.01241122,-0.04053518
6691,0.9990652,-0.007428335,0.01296137,-0.04056543
6694,0.9990559,-0.007306213,0.01354248,-0.04062743
6696,0.9990484,-0.00712274,0.01409263,-0.0406577
6698,0.999042,-0.006908708,0.01464279,-0.04065744
6700,0.9990359,-0.006664111,0.01516238,-0.04065719
6702,0.9990289,-0.006358568,0.01574357,-0.04065815
6704,0.9990253,-0.005991706,0.0162632,-0.04059687
6706,0.9990188,-0.0056554,0.01684392,-0.04056603
6708,0.9990138,-0.005319106,0.01739409,-0.04050469
6710,0.9990083,-0.004982814,0.01794424,-0.04044333
6712,0.9990029,-0.004646525,0.01846382,-0.04038197
6714,0.9989972,-0.004279801,0.01898397,-0.04032184
6716,0.9989919,-0.00388237,0.01947299,-0.04026048
6718,0.9989858,-0.003423801,0.01993142,-0.04022967
6720,0.9989816,-0.002995814,0.02032874,-0.04016836
6722,0.9989791,-0.002537264,0.02063438,-0.04010712
6724,0.9989774,-0.002139858,0.02094004,-0.04001534
6727,0.9989772,-0.001773025,0.02115402,-0.03992363
6729,0.9989787,-0.001436764,0.02133747,-0.03980141
6731,0.9989808,-0.001100502,0.02149036,-0.03967921
6733,0.9989814,-0.0007336685,0.02164322,-0.03958753
6735,0.9989838,-0.0003974047,0.02176555,-0.03946535
6737,0.9989841,-0.000152848,0.02191841,-0.03937365
6739,0.9989844,6.113922E-05,0.02207126,-0.03928195
6741,0.9989845,0.0003362658,0.02222411,-0.03919025
6743,0.9989851,0.000580823,0.02240754,-0.03906799
6745,0.9989851,0.0008865194,0.02256039,-0.03897628
6747,0.9989854,0.001161646,0.02274381,-0.03885401
6749,0.9989855,0.001467343,0.02292724,-0.03873174
6751,0.9989841,0.001773037,0.02317176,-0.03860941
6753,0.998982,0.00201759,0.02344684,-0.03848705
6755,0.9989789,0.002292708,0.02375246,-0.03836465
6757,0.9989727,0.002659525,0.02411914,-0.0382727
6760,0.9989669,0.003148712,0.02448658,-0.03815138
6762,0.9989598,0.003729515,0.02488381,-0.03802883
6764,0.9989515,0.004279736,0.02531158,-0.03790623
6766,0.9989435,0.004738241,0.02576992,-0.03775308
6768,0.9989352,0.005166326,0.02622904,-0.03760107
6770,0.998926,0.005533115,0.02671792,-0.03744788
6772,0.9989179,0.005838765,0.02720681,-0.03726416
6774,0.9989098,0.006052887,0.02766597,-0.03711214
6776,0.9989028,0.006205694,0.02812433,-0.03692847
6778,0.9988967,0.006327935,0.02855213,-0.03674482
6780,0.9988935,0.006358485,0.02888831,-0.03656129
6782,0.9988893,0.006358458,0.02922445,-0.03640829
6784,0.9988881,0.006327881,0.02949954,-0.03622483
6786,0.9988886,0.006297315,0.02971354,-0.03604143
6788,0.9988888,0.006297316,0.02992753,-0.03585802
6790,0.9988884,0.006236174,0.03017208,-0.03567459
6793,0.9988875,0.0062056,0.03038604,-0.03552171
6795,0.998889,0.00614447,0.03060007,-0.03530777
6797,0.9988915,0.006083346,0.03084471,-0.03503274
6799,0.9988939,0.006052791,0.0311199,-0.03472712
6801,0.998899,0.006022252,0.03136462,-0.03436046
6803,0.9989018,0.006022269,0.03163984,-0.03402429
6805,0.9989032,0.006083417,0.03194558,-0.03368807
6807,0.9989032,0.006144557,0.03225128,-0.03338237
6809,0.9989005,0.00629739,0.03258746,-0.03310715
6811,0.9989002,0.006511377,0.03286259,-0.03280145
6813,0.9989015,0.006755945,0.03307661,-0.03249579
6815,0.9989065,0.007031108,0.03319906,-0.03215968
6817,0.9989145,0.007275505,0.03322888,-0.03182269
6819,0.9989254,0.007520141,0.0331681,-0.03148677
6821,0.9989371,0.007764789,0.03304621,-0.03118144
6825,0.9989491,0.007978631,0.03289275,-0.03090573
6828,0.9989618,0.008192722,0.03270975,-0.030631
6830,0.9989726,0.008406544,0.03252568,-0.0304164
6832,0.9989835,0.008590054,0.03231205,-0.03023332
6834,0.9989949,0.008712432,0.03206787,-0.03008082
6836,0.9990059,0.0087734,0.03185325,-0.02992738
6838,0.9990177,0.008834642,0.03160907,-0.02977488
6840,0.9990271,0.008834725,0.03142594,-0.02965288
6842,0.999034,0.008803947,0.03127235,-0.02959104
6844,0.9990389,0.008773421,0.0311808,-0.02953005
6846,0.9990389,0.00877342,0.03121137,-0.02949948
6848,0.9990351,0.008773386,0.03133352,-0.02949937
6850,0.9990276,0.00874302,0.03154824,-0.02953062
6852,0.9990202,0.008712386,0.031762,-0.02956097
6854,0.999013,0.008651184,0.03200632,-0.02956076
6856,0.9990091,0.00862058,0.03222018,-0.02946893
6858,0.9990062,0.008559417,0.03246465,-0.029316
6861,0.9990026,0.008467678,0.03270908,-0.02919362
6863,0.9989979,0.008376188,0.03295449,-0.02910267
6865,0.9989958,0.008223319,0.03313784,-0.02901089
6867,0.9989931,0.008039879,0.0332906,-0.02898025
6869,0.9989899,0.007795295,0.03344334,-0.02898015
6871,0.9989907,0.007428463,0.03350451,-0.02898018
6873,0.9989917,0.007031062,0.03353511,-0.02901077
6875,0.9989949,0.006572536,0.03350465,-0.02904144
6877,0.9989991,0.006114013,0.03341308,-0.0291027
6879,0.9990032,0.005624743,0.03335106,-0.0291325
6881,0.9990066,0.005043944,0.03329003,-0.02919373
6883,0.9990104,0.004432574,0.03325959,-0.02919385
6885,0.9990161,0.003760067,0.03319864,-0.02916344
6887,0.9990185,0.003056972,0.03319872,-0.02916351
6889,0.9990211,0.002445584,0.0331988,-0.02913302
6891,0.9990234,0.001864762,0.03316831,-0.02913309
6894,0.9990261,0.001345078,0.03313783,-0.0291026
6896,0.9990285,0.0008865308,0.03310734,-0.0290721
6898,0.9990318,0.000489107,0.0330453,-0.02904073
6900,0.9990357,9.170793E-05,0.03298429,-0.02897971
6902,0.9990413,-0.0002139864,0.03289276,-0.02888816
6904,0.9990478,-0.0004585452,0.03280127,-0.02876607
6906,0.9990532,-0.0006725367,0.03270974,-0.02867452
6908,0.9990606,-0.0008865321,0.0325877,-0.02855245
6910,0.9990669,-0.001161635,0.03246463,-0.02846005
6912,0.9990733,-0.001406198,0.03231199,-0.02839909
6914,0.9990815,-0.001620198,0.03212884,-0.02830761
6916,0.9990886,-0.00186477,0.03194565,-0.02824668
6918,0.9990985,-0.002109286,0.03170043,-0.02815439
6920,0.9991119,-0.002384442,0.03139516,-0.02800191
6922,0.9991259,-0.002690095,0.03105837,-0.0278486
6924,0.9991425,-0.002965268,0.03063091,-0.02769622
6927,0.9991609,-0.003209787,0.03014143,-0.02754303
6929,0.9991816,-0.003454414,0.02959179,-0.02736018
6931,0.9992044,-0.003729515,0.0289496,-0.02717655
6933,0.9992276,-0.004004614,0.02827685,-0.02699293
6935,0.9992494,-0.004279702,0.02760408,-0.02683985
6937,0.9992723,-0.004524361,0.0269016,-0.02665704
6939,0.9992932,-0.004768874,0.02622881,-0.02650394
6941,0.9993151,-0.005013389,0.02552548,-0.02632029
6943,0.9993365,-0.005227487,0.02482292,-0.02613743
6945,0.999358,-0.005441428,0.02405845,-0.02598435
6947,0.9993793,-0.005716504,0.02329399,-0.02580069
6949,0.999402,-0.005991582,0.02243786,-0.02561707
6951,0.9994228,-0.006297407,0.02158237,-0.02546476
6953,0.9994429,-0.006603037,0.0207262,-0.02531164
6955,0.9994629,-0.006908659,0.01987004,-0.02512795
6958,0.9994814,-0.007183916,0.01901445,-0.02497557
6961,0.999498,-0.00745894,0.01821938,-0.02482237
6963,0.9995136,-0.007734186,0.01739428,-0.02470048
6965,0.999529,-0.007948054,0.01656864,-0.02457783
6967,0.9995436,-0.008162159,0.01574349,-0.02445591
6969,0.9995563,-0.008376,0.01494841,-0.02436377
6971,0.9995677,-0.008620652,0.0141232,-0.0243029
6973,0.9995782,-0.008834734,0.01332853,-0.02424202
6975,0.9995871,-0.009109666,0.012564,-0.02418035
6977,0.9995948,-0.009446002,0.011861,-0.02408883
6979,0.9996005,-0.009812892,0.01118853,-0.02402783
6981,0.9996053,-0.01021035,0.01051605,-0.0239668
6983,0.9996099,-0.01060781,0.009874124,-0.0238752
6985,0.9996139,-0.01100492,0.009231908,-0.02378286
6987,0.9996165,-0.01137178,0.008651115,-0.02372179
6989,0.9996192,-0.01173865,0.008070321,-0.02363014
6991,0.9996218,-0.01210551,0.00755066,-0.02350793
6994,0.9996232,-0.01244179,0.007092128,-0.02341625
6996,0.9996248,-0.01271694,0.006664166,-0.02332458
6998,0.9996262,-0.01296151,0.00629734,-0.0232329
7000,0.9996268,-0.01323665,0.005961077,-0.02314121
7002,0.9996275,-0.01351179,0.005685955,-0.02301895
7004,0.9996266,-0.01381747,0.005471963,-0.02292722
7006,0.9996259,-0.01409259,0.005288541,-0.02283549
7008,0.9996247,-0.01439826,0.005074548,-0.02274376
7010,0.9996227,-0.01476507,0.004829981,-0.022652
7012,0.9996217,-0.01504018,0.00461599,-0.02256027
7014,0.9996201,-0.01534585,0.004401997,-0.02246853
7016,0.9996185,-0.01565152,0.004126865,-0.02237678
7018,0.9996178,-0.01586549,0.003821169,-0.02231563
7020,0.9996169,-0.01607946,0.003515472,-0.02225447
7022,0.9996155,-0.01626286,0.003240344,-0.02222387
7024,0.9996133,-0.01644624,0.002965214,-0.02222382
7027,0.9996122,-0.016569,0.0026596,-0.02222447
7029,0.9996092,-0.01678294,0.002445602,-0.02222441
7031,0.9996063,-0.01693574,0.002262175,-0.02225491
7033,0.9996028,-0.0171191,0.002139888,-0.0222854
7035,0.9996,-0.01730247,0.001987033,-0.02228534
7037,0.9995981,-0.01745529,0.00189532,-0.02225473
7039,0.9995956,-0.01763866,0.001864746,-0.02222411
7041,0.9995937,-0.01779148,0.001834173,-0.02219349
7043,0.9995927,-0.01791374,0.00192588,-0.02213233
7045,0.9995909,-0.01803599,0.002048154,-0.02210172
7047,0.9995908,-0.01809712,0.002231571,-0.02204058
7049,0.9995904,-0.01815825,0.002476125,-0.02197943
7051,0.9995892,-0.01821937,0.002781817,-0.02194884
7053,0.999589,-0.01824993,0.003118079,-0.02188769
7055,0.9995892,-0.01824994,0.003454344,-0.02182656
7057,0.9995891,-0.01821937,0.003821176,-0.02179599
7060,0.9995894,-0.0181888,0.00421858,-0.02173486
7062,0.9995908,-0.01809712,0.004585419,-0.02167375
7064,0.9995911,-0.01806656,0.004921685,-0.02161261
7066,0.999593,-0.01794431,0.00522739,-0.02155152
7068,0.9995956,-0.01779151,0.005502529,-0.02149043
7070,0.9995981,-0.01760814,0.005747101,-0.02145992
7072,0.9996004,-0.01745533,0.005930532,-0.0214294
7074,0.9996043,-0.01721084,0.005991695,-0.02142948
7076,0.9996081,-0.01699691,0.005961148,-0.02142956
7078,0.9996132,-0.01675193,0.00580815,-0.02142902
7080,0.9996169,-0.01659914,0.005594186,-0.0214291
7082,0.9996196,-0.01644634,0.005319077,-0.02149029
7084,0.999623,-0.01626298,0.00498283,-0.0215515
7086,0.9996263,-0.01604905,0.004616011,-0.02164328
7088,0.9996303,-0.01577398,0.004249193,-0.02173508
7092,0.9996333,-0.01546833,0.003851798,-0.021888
7095,0.9996372,-0.01510155,0.003423834,-0.02204093
7097,0.999641,-0.0147042,0.003026436,-0.02219386
7099,0.9996459,-0.01421471,0.002598388,-0.02234614
7101,0.999651,-0.01372567,0.00217043,-0.02246853
7103,0.9996573,-0.01317551,0.00165076,-0.02256038
7105,0.9996635,-0.01259476,0.001069944,-0.02265223
7107,0.9996679,-0.01198342,0.0004891192,-0.02280518
7109,0.9996721,-0.01140264,0,-0.02292756
7111,0.9996746,-0.01085207,-0.0004585383,-0.02307976
7113,0.9996756,-0.01027127,-0.0007642313,-0.02329377
7115,0.9996763,-0.009751597,-0.0009782168,-0.0234772
7117,0.9996766,-0.009262492,-0.001039356,-0.02366062
7119,0.9996755,-0.008834512,-0.0009782158,-0.02387458
7121,0.9996741,-0.008498239,-0.0007642301,-0.02405796
7123,0.9996722,-0.008315062,-0.000366841,-0.0242115
7125,0.9996683,-0.00816218,0.0001834198,-0.0244254
7128,0.9996639,-0.008101004,0.0008559552,-0.02460871
7130,0.9996591,-0.008039827,0.001528484,-0.02479201
7132,0.9996539,-0.007978645,0.002170436,-0.0249753
7134,0.9996494,-0.007856332,0.002812383,-0.02512803
7136,0.9996437,-0.00773401,0.003454321,-0.02531131
7138,0.9996376,-0.007642489,0.004035234,-0.02549534
7140,0.9996309,-0.00745902,0.004616033,-0.02570916
7142,0.9996248,-0.007214418,0.005105118,-0.02592299
7144,0.9996198,-0.006847548,0.005502494,-0.02613685
7146,0.9996151,-0.006388978,0.0058693,-0.02635071
7148,0.9996104,-0.005900022,0.006205722,-0.02656538
7150,0.9996043,-0.005410868,0.006572523,-0.02680978
7152,0.9995981,-0.004982858,0.006969888,-0.0270236
7154,0.9995894,-0.004585413,0.0073978,-0.02729849
7156,0.9995807,-0.004249242,0.007856512,-0.02754365
7158,0.99957,-0.004035208,0.008345544,-0.02781848
7161,0.999558,-0.003912882,0.008895693,-0.02809327
7163,0.9995456,-0.003821244,0.009446113,-0.02836891
7165,0.9995313,-0.003790619,0.0100268,-0.0286742
7167,0.9995156,-0.003790676,0.01060778,-0.0290109
7169,0.9995008,-0.003821189,0.01121901,-0.02928559
7171,0.9994839,-0.003851811,0.0118917,-0.02959169
7173,0.9994681,-0.003943459,0.01256404,-0.02983578
7175,0.9994528,-0.003974089,0.01323677,-0.03005023
7177,0.9994377,-0.003974029,0.01393967,-0.03023319
7179,0.9994233,-0.003912953,0.01464301,-0.03038653
7181,0.99941,-0.003790623,0.01531534,-0.0305084
7183,0.9993971,-0.003546129,0.01595758,-0.03063122
7185,0.9993868,-0.003209826,0.01653825,-0.03069205
7187,0.9993789,-0.002842966,0.01702723,-0.03072237
7189,0.9993726,-0.002414977,0.01745509,-0.03072218
7191,0.9993678,-0.001864777,0.01779181,-0.03072297
7194,0.9993653,-0.001314512,0.01803632,-0.03069232
7196,0.9993626,-0.000733679,0.0182197,-0.03069224
7198,0.99936,-0.0001528494,0.0183725,-0.03069216
7200,0.9993577,0.0004279774,0.01849473,-0.03069209
7202,0.9993545,0.0009782307,0.01864752,-0.03069199
7204,0.9993488,0.001528477,0.01886141,-0.03072239
7206,0.9993433,0.002017579,0.01910586,-0.03072222
7208,0.999336,0.002384466,0.01944257,-0.03072293
7210,0.9993294,0.002751289,0.01977871,-0.03069216
7212,0.9993218,0.003087534,0.02020654,-0.03063079
7214,0.9993135,0.003301495,0.02066491,-0.0305694
7216,0.9993035,0.003515553,0.02115446,-0.03053945
7218,0.9992943,0.003851788,0.02161281,-0.03047803
7220,0.9992857,0.004310296,0.02201002,-0.03041663
7222,0.999278,0.004768802,0.02234612,-0.03035526
7225,0.9992695,0.005166316,0.02271345,-0.03029479
7228,0.9992592,0.005563668,0.02311062,-0.03026391
7230,0.9992481,0.005930437,0.02353833,-0.030233
7232,0.9992368,0.00626682,0.02396677,-0.03020301
7234,0.9992272,0.006541886,0.02436394,-0.03014159
7236,0.9992168,0.006786372,0.02476108,-0.0301107
7238,0.9992079,0.007000508,0.02512846,-0.03005022
7240,0.9991976,0.007275562,0.02549504,-0.03001934
7242,0.9991882,0.007520048,0.02586163,-0.02995792
7244,0.999175,0.007795308,0.02632063,-0.02992787
7246,0.9991616,0.008070328,0.02677882,-0.0298969
7248,0.9991476,0.008376161,0.02723781,-0.02986682
7250,0.9991309,0.008651146,0.02772646,-0.02989689
7252,0.9991165,0.008926415,0.02815489,-0.02989738
7254,0.9991015,0.009140267,0.02858244,-0.0299275
7256,0.9990892,0.009323854,0.02891923,-0.02995861
7258,0.9990801,0.009446048,0.02916353,-0.02998891
7261,0.9990726,0.009476547,0.02934672,-0.03004982
7263,0.9990674,0.009445928,0.02946885,-0.03011081
7265,0.9990658,0.009323636,0.02949937,-0.0301719
7267,0.9990665,0.009140227,0.02946883,-0.03023306
7269,0.9990696,0.0088957,0.02934664,-0.03032486
7271,0.9990734,0.008651176,0.02916333,-0.03044725
7273,0.9990782,0.008376092,0.02894948,-0.03056968
7275,0.9990847,0.008101016,0.02867454,-0.03069215
7277,0.9990911,0.007795369,0.0283996,-0.03081463
7279,0.999101,0.007489513,0.02803218,-0.0309057
7281,0.9991117,0.007183895,0.02766564,-0.03096717
7283,0.9991204,0.006847688,0.02732961,-0.03105915
7285,0.9991281,0.006511268,0.02702329,-0.03115015
7287,0.9991357,0.006175053,0.02674837,-0.03121153
7289,0.9991414,0.005838821,0.02650397,-0.03130341
7291,0.9991454,0.005472005,0.02632065,-0.03139525
7294,0.9991476,0.005135748,0.02619843,-0.03148703
7296,0.9991515,0.004768928,0.02604568,-0.03154829
7298,0.9991544,0.004432535,0.02595326,-0.03157799
7300,0.999157,0.004157423,0.02586161,-0.03160864
7302,0.9991605,0.003882313,0.02577,-0.03160875
7304,0.9991645,0.003607202,0.02561725,-0.03163945
7306,0.9991693,0.003332093,0.02546453,-0.0316396
