Packet number,Roll | Phi | X (degrees), Pitch | Theta | Y (degrees), Yaw | Psi | Z (degrees)
3771,0.6172155,0.1727749,0.4423254
3773,0.6172155,0.1727749,0.4423254
3775,0.6172155,0.1727749,0.4423254
3777,0.6172155,0.1727749,0.4423254
3779,0.6207185,0.1727614,0.4423307
3781,0.6207185,0.1727614,0.4423307
3783,0.6207185,0.1727614,0.4423307
3785,0.6207185,0.1727614,0.4423307
3787,0.6207321,0.1762643,0.4423496
3790,0.6172155,0.1727749,0.4423254
3792,0.6172155,0.1727749,0.4423254
3794,0.6172155,0.1727749,0.4423254
3796,0.6172155,0.1727749,0.4423254
3798,0.6137125,0.1727885,0.4423202
3800,0.6137125,0.1727885,0.4423202
3802,0.6137125,0.1727885,0.4423202
3804,0.6137125,0.1727885,0.4423202
3806,0.6137125,0.1727885,0.4423202
3808,0.6137125,0.1727885,0.4423202
3810,0.6137125,0.1727885,0.4423202
3812,0.6137125,0.1727885,0.4423202
3814,0.6137125,0.1727885,0.4423202
3816,0.6137125,0.1727885,0.4423202
3818,0.613726,0.1762914,0.442339
3820,0.613726,0.1762914,0.442339
3823,0.6137125,0.1727885,0.4423202
3825,0.6137125,0.1727885,0.4423202
3827,0.613699,0.1692855,0.4423015
3829,0.613699,0.1692855,0.4423015
3831,0.6137125,0.1727885,0.4423202
3833,0.6137125,0.1727885,0.4423202
3835,0.6102095,0.172802,0.442315
3837,0.613699,0.1692855,0.4423015
3839,0.6172019,0.1692719,0.4423065
3841,0.6207049,0.1692584,0.4423116
3843,0.6207185,0.1727614,0.4423307
3845,0.6172155,0.1727749,0.4423254
3847,0.6172155,0.1727749,0.4423254
3849,0.613699,0.1692855,0.4423015
3851,0.6172019,0.1692719,0.4423065
3853,0.6137125,0.1727885,0.4423202
3856,0.6137125,0.1727885,0.4423202
3858,0.6137125,0.1727885,0.4423202
3860,0.6137125,0.1727885,0.4423202
3862,0.613699,0.1692855,0.4423015
3864,0.613699,0.1692855,0.4423015
3866,0.6137125,0.1727885,0.4423202
3868,0.6137125,0.1727885,0.4423202
3870,0.6102095,0.172802,0.442315
3872,0.6102095,0.172802,0.442315
3874,0.6137125,0.1727885,0.4423202
3876,0.6102095,0.172802,0.442315
3878,0.613726,0.1762914,0.442339
3880,0.6102095,0.172802,0.442315
3882,0.6137125,0.1727885,0.4423202
3884,0.6172155,0.1727749,0.4423254
3888,0.613699,0.1692855,0.4423015
3891,0.6137125,0.1727885,0.4423202
3893,0.6137074,0.1728072,0.4388172
3895,0.6137125,0.1727885,0.4423202
3897,0.6137125,0.1727885,0.4423202
3899,0.613699,0.1692855,0.4423015
3901,0.613699,0.1692855,0.4423015
3903,0.613699,0.1692855,0.4423015
3905,0.6101959,0.169299,0.4422964
3907,0.6101959,0.169299,0.4422964
3909,0.6101823,0.165796,0.4422777
3911,0.606693,0.1693126,0.4422912
3913,0.606693,0.1693126,0.4422912
3915,0.6101959,0.169299,0.4422964
3917,0.6101959,0.169299,0.4422964
3919,0.6101959,0.169299,0.4422964
3921,0.613699,0.1692855,0.4423015
3924,0.6101959,0.169299,0.4422964
3926,0.613699,0.1692855,0.4423015
3928,0.613699,0.1692855,0.4423015
3930,0.6101959,0.169299,0.4422964
3932,0.613699,0.1692855,0.4423015
3934,0.6136854,0.1657825,0.4422827
3936,0.6136854,0.1657825,0.4422827
3938,0.613699,0.1692855,0.4423015
3940,0.6172019,0.1692719,0.4423065
3942,0.613699,0.1692855,0.4423015
3944,0.613699,0.1692855,0.4423015
3946,0.6136854,0.1657825,0.4422827
3948,0.613699,0.1692855,0.4423015
3950,0.613699,0.1692855,0.4423015
3952,0.613699,0.1692855,0.4423015
3954,0.6136854,0.1657825,0.4422827
3957,0.6136854,0.1657825,0.4422827
3959,0.6136854,0.1657825,0.4422827
3961,0.6172019,0.1692719,0.4423065
3963,0.6172019,0.1692719,0.4423065
3965,0.613699,0.1692855,0.4423015
3967,0.6172019,0.1692719,0.4423065
3969,0.6172019,0.1692719,0.4423065
3971,0.6172019,0.1692719,0.4423065
3973,0.6207049,0.1692584,0.4423116
3975,0.6207049,0.1692584,0.4423116
3977,0.6206914,0.1657554,0.4422926
3979,0.6206779,0.1622524,0.4422737
3981,0.6206779,0.1622524,0.4422737
3983,0.6206779,0.1622524,0.4422737
3985,0.6206779,0.1622524,0.4422737
3987,0.6171749,0.1622659,0.4422688
3990,0.6206914,0.1657554,0.4422926
3992,0.6206914,0.1657554,0.4422926
3994,0.6206779,0.1622524,0.4422737
3996,0.6206914,0.1657554,0.4422926
3998,0.6102147,0.1727833,0.445818
4000,0.5892984,0.1831758,0.4843739
4002,0.5719048,0.1899759,0.5404294
4004,0.5719669,0.1862277,0.5894537
4006,0.5790095,0.1825114,0.6244769
4008,0.582531,0.1788645,0.6489853
4010,0.5790347,0.1717189,0.680471
4012,0.5789984,0.1575299,0.7154294
4014,0.5754787,0.1504402,0.7364071
4016,0.5614707,0.1469243,0.7573894
4018,0.5404472,0.1434942,0.7713583
4021,0.5089337,0.1436598,0.7818286
4024,0.4668466,0.1369553,0.7782455
4026,0.4071165,0.1128893,0.7640767
4028,0.3403354,0.08186916,0.7429007
4030,0.2561329,0.06497001,0.7112757
4032,0.1438665,0.04119204,0.6726285
4034,0.02815917,0.02436549,0.6340503
4036,-0.07341716,0.02840364,0.5919908
4038,-0.1574275,0.04280645,0.5604237
4040,-0.2239405,0.05360655,0.5428629
4042,-0.2765029,0.05034402,0.5393432
4044,-0.3116127,0.0330132,0.5463808
4046,-0.3397011,0.01916621,0.5569227
4048,-0.364271,0.008832259,0.5744662
4050,-0.392347,-0.001476036,0.5920143
4052,-0.4345068,-0.02221045,0.6096267
4054,-0.4837037,-0.04991423,0.6237654
4057,-0.5294741,-0.0916857,0.6274814
4059,-0.5683051,-0.1475566,0.6207834
4061,-0.5966829,-0.2175366,0.6071721
4063,-0.6181198,-0.305093,0.5901698
4065,-0.6325359,-0.3997352,0.5662093
4067,-0.6398625,-0.4979977,0.5282497
4069,-0.6470845,-0.5998271,0.4798129
4071,-0.6470987,-0.7053103,0.4103468
4073,-0.639935,-0.8213814,0.3303792
4075,-0.6043391,-0.9446761,0.2186742
4077,-0.5398994,-1.057749,0.04351961
4079,-0.436027,-1.142741,-0.1883307
4081,-0.3208576,-1.171402,-0.4836699
4083,-0.206276,-1.101379,-0.7722255
4085,-0.1143156,-0.9433606,-1.007971
4087,-0.04828912,-0.7536868,-1.180238
4090,-0.00387792,-0.58158,-1.306639
4092,0.0089432,-0.4448158,-1.401311
4094,0.008179652,-0.3607394,-1.485369
4096,0.0008912937,-0.3222966,-1.562407
4098,-0.0167835,-0.2980239,-1.628911
4100,-0.05256876,-0.238995,-1.670877
4102,-0.08210126,-0.1343376,-1.688403
4104,-0.1077946,-0.05416195,-1.712967
4106,-0.1294397,-0.01246933,-1.734072
4108,-0.1435559,-0.005684805,-1.741084
4110,-0.1540644,-0.00583506,-1.734078
4112,-0.1470071,-0.009218239,-1.723566
4114,-0.136549,-0.005532243,-1.702503
4116,-0.1297507,0.008606009,-1.681504
4118,-0.1336084,0.03309334,-1.66402
4120,-0.1447636,0.07850155,-1.643065
4123,-0.1631554,0.1413281,-1.622151
4125,-0.1922284,0.2180254,-1.601299
4127,-0.2250086,0.3122053,-1.577028
4129,-0.2613595,0.4133488,-1.556341
4131,-0.2976274,0.5110024,-1.535709
4133,-0.3232593,0.6018025,-1.515063
4135,-0.3449843,0.661112,-1.501345
4137,-0.3523406,0.6925766,-1.490976
4139,-0.3421079,0.7172534,-1.483982
4141,-0.3145164,0.7491302,-1.4874
4143,-0.2836519,0.7985672,-1.490823
4145,-0.2530006,0.8655531,-1.490803
4147,-0.229471,0.9464482,-1.483781
4149,-0.2164813,1.037733,-1.466332
4151,-0.2068438,1.12197,-1.44538
4155,-0.1935046,1.195745,-1.420853
4158,-0.1761746,1.241554,-1.385713
4160,-0.1514401,1.259419,-1.346936
4162,-0.1121635,1.238908,-1.300945
4164,-0.06543321,1.176373,-1.254826
4166,-0.0149618,1.089356,-1.205255
4168,0.03567095,0.9847788,-1.148759
4170,0.08626468,0.8731166,-1.092326
4172,0.133246,0.7614003,-1.036051
4174,0.1801372,0.6496305,-0.976364
4176,0.2234021,0.5377654,-0.9167573
4178,0.2666341,0.4188515,-0.8502753
4180,0.3133357,0.2858886,-0.7804088
4182,0.3705054,0.1353836,-0.7001837
4184,0.4344892,-0.01868088,-0.6166195
4186,0.4947788,-0.186907,-0.5227569
4188,0.5583183,-0.3587666,-0.4221243
4191,0.6215117,-0.5202216,-0.3216075
4193,0.6879739,-0.674709,-0.2317553
4195,0.7577745,-0.8116858,-0.1560031
4197,0.8240207,-0.9346709,-0.09430286
4199,0.8902344,-1.04358,-0.04664354
4201,0.9564914,-1.14198,-0.009532596
4203,1.019307,-1.226252,0.01361518
4205,1.082133,-1.285996,0.03339871
4207,1.138135,-1.328147,0.03935976
4209,1.194103,-1.356254,0.04542499
4211,1.239561,-1.373855,0.0517034
4213,1.267588,-1.377366,0.05132847
4215,1.28857,-1.370407,0.05465797
4217,1.29558,-1.359901,0.05469291
4219,1.299048,-1.345932,0.05831362
4221,1.292047,-1.328417,0.05859338
4224,1.281541,-1.317905,0.05883278
4226,1.270953,-1.310974,0.06603841
4228,1.260324,-1.307582,0.07670774
4230,1.24957,-1.311308,0.09781064
4232,1.245817,-1.322041,0.1187577
4234,1.245562,-1.332777,0.1396647
4236,1.248771,-1.340053,0.1640724
4238,1.255486,-1.343833,0.1884766
4240,1.262287,-1.344036,0.2059119
4242,1.272598,-1.340745,0.2233448
4244,1.289965,-1.333929,0.2372321
4246,1.303884,-1.320066,0.2477382
4248,1.321318,-1.302709,0.2582479
4250,1.338769,-1.278351,0.2688444
4252,1.352722,-1.253988,0.2794867
4254,1.363192,-1.222615,0.2902558
4257,1.373669,-1.191242,0.3010305
4259,1.377064,-1.163441,0.3188465
4261,1.380423,-1.139184,0.3401253
4263,1.380253,-1.114961,0.3649428
4265,1.37311,-1.094175,0.3862821
4267,1.362462,-1.06641,0.4112379
4269,1.35184,-1.035139,0.4362296
4271,1.33081,-0.9967343,0.4543828
4273,1.309723,-0.9583334,0.4760108
4275,1.285231,-0.916398,0.4942025
4277,1.267756,-0.8814521,0.5087422
4279,1.26085,-0.8464717,0.5161868
4281,1.268027,-0.8079731,0.5165598
4283,1.285736,-0.7590523,0.5204871
4285,1.314021,-0.6961691,0.5245242
4288,1.34586,-0.6227956,0.5286959
4291,1.384742,-0.5424513,0.5329587
4293,1.427153,-0.4517053,0.5443981
4295,1.462609,-0.3539292,0.5560162
4297,1.498052,-0.2597547,0.5746543
4299,1.51603,-0.1619993,0.5934233
4301,1.523491,-0.07124601,0.615639
4303,1.520343,-0.005002255,0.6410427
4305,1.510179,0.0542783,0.6663472
4307,1.499958,0.0995069,0.6949604
4309,1.489686,0.1343238,0.7164234
4311,1.479341,0.1550887,0.7412019
4313,1.475917,0.1618007,0.7658063
4315,1.479346,0.1475405,0.7831431
4317,1.486229,0.1262041,0.8038943
4319,1.503561,0.09778441,0.8245596
4321,1.524353,0.05887319,0.8416014
4324,1.555595,0.01987465,0.8586043
4326,1.593884,-0.01218111,0.8756815
4328,1.64267,-0.04432969,0.8927318
4330,1.70204,-0.06601619,0.9063996
4332,1.772049,-0.07729626,0.920226
4334,1.849032,-0.08520158,0.9375632
4336,1.926096,-0.08968975,0.9584799
4338,2.003099,-0.09420279,0.9793612
4340,2.076617,-0.09540133,1.01081
4342,2.143221,-0.09314337,1.045863
4344,2.202751,-0.09099128,1.087898
4346,2.25187,-0.0854183,1.137051
4348,2.283524,-0.06919667,1.186401
4350,2.297832,-0.03880562,1.23605
4352,2.305241,-0.001344751,1.285851
4354,2.295444,0.05396471,1.329041
4357,2.278738,0.1199422,1.368884
4359,2.255112,0.1895884,1.405265
4361,2.23153,0.2592496,1.441617
4363,2.201024,0.3325858,1.474488
4365,2.170512,0.4024373,1.507253
4367,2.143544,0.4722587,1.539995
4369,2.123555,0.5385617,1.569169
4371,2.103502,0.5978703,1.59819
4373,2.086912,0.6537008,1.623644
4375,2.080823,0.7058199,1.652582
4377,2.081743,0.7579018,1.678057
4379,2.086305,0.8134561,1.703673
4381,2.094276,0.8654299,1.729203
4383,2.109248,0.9137244,1.758232
4385,2.127443,0.9445115,1.783471
4387,2.149082,0.9646912,1.81211
4390,2.173882,0.9672662,1.840394
4392,2.195036,0.9593139,1.87195
4394,2.215919,0.9337732,1.906664
4396,2.23308,0.890729,1.94456
4398,2.249985,0.8370723,1.985677
4400,2.252696,0.7767194,2.023046
4402,2.244797,0.7130537,2.060281
4404,2.219439,0.6568556,2.090563
4406,2.183546,0.6008661,2.120819
4408,2.130113,0.5452256,2.151032
4410,2.062513,0.4863647,2.181112
4412,1.991433,0.4276829,2.207814
4414,1.920256,0.3655315,2.23453
4416,1.845609,0.3070402,2.25787
4418,1.770953,0.2520739,2.281271
4422,1.700038,0.2076329,2.301471
4425,1.63296,0.1807053,2.31848
4427,1.569657,0.1677818,2.332214
4429,1.506565,0.1653795,2.3461
4431,1.443573,0.1699923,2.360006
4433,1.387844,0.1850279,2.370613
4435,1.332263,0.2070779,2.381287
4437,1.276766,0.2326012,2.395481
4439,1.231928,0.2649212,2.409747
4441,1.183661,0.3008651,2.420515
4443,1.13556,0.3437874,2.434823
4445,1.084053,0.3902653,2.452621
4447,1.032573,0.4367273,2.473878
4449,0.9809709,0.4761739,2.498536
4451,0.9257591,0.5086585,2.53009
4453,0.8702828,0.5271113,2.568509
4455,0.8145155,0.5315682,2.610311
4458,0.7552081,0.5326372,2.655652
4460,0.7027158,0.5265683,2.700899
4462,0.6467702,0.5241671,2.739152
4464,0.5909938,0.528807,2.777444
4466,0.5351891,0.5335177,2.808727
4468,0.4758856,0.5383457,2.839988
4470,0.4166147,0.5432091,2.874835
4472,0.3573324,0.5480923,2.909589
4474,0.3050008,0.54931,2.951365
4476,0.2560813,0.5469726,2.993148
4478,0.2140625,0.541007,3.031549
4480,0.1861498,0.5381733,3.073434
4482,0.1720523,0.5279757,3.115374
4484,0.1751571,0.5068223,3.153971
4486,0.1990574,0.4780623,3.192546
4488,0.2401499,0.438288,3.231153
4491,0.2950327,0.3910745,3.27326
4493,0.3902625,0.2866272,3.304845
4495,0.4876175,0.1364212,3.353471
4497,0.581147,-0.02081585,3.412415
4499,0.6599609,-0.1952285,3.470921
4501,0.7246233,-0.3692726,3.525841
4503,0.7717583,-0.539287,3.573673
4505,0.804969,-0.7018988,3.621505
4507,0.8212386,-0.8428985,3.662411
4509,0.8208287,-0.955362,3.703738
4511,0.8104855,-1.046503,3.748812
4513,0.7897739,-1.130253,3.793942
4515,0.7617813,-1.220789,3.83925
4517,0.7332002,-1.325328,3.888023
4519,0.7045974,-1.429761,3.929728
4521,0.6794867,-1.534317,3.968055
4524,0.665034,-1.635687,3.999295
4526,0.6544154,-1.730065,4.019915
4528,0.6543334,-1.828308,4.029982
4530,0.6646595,-1.930345,4.036228
4532,0.6815684,-2.046672,4.038876
4534,0.7051094,-2.173748,4.0413
4536,0.7350371,-2.318574,4.043427
4538,0.7649161,-2.46688,4.041956
4540,0.7981827,-2.61881,4.040306
4542,0.8319118,-2.760216,4.03513
4544,0.8624884,-2.894473,4.026501
4546,0.8898003,-3.025081,4.014414
4548,0.9138815,-3.144991,4.005816
4550,0.934888,-3.250897,4.000996
4552,0.9526615,-3.346209,3.999822
4555,0.9674509,-3.420457,4.005891
4558,0.9717118,-3.470056,4.040492
4560,0.9870225,-3.509369,4.06771
4562,1.017299,-3.535191,4.080688
4564,1.051531,-3.550508,4.089998
4566,1.097134,-3.54518,4.095641
4568,1.143484,-3.518863,4.101475
4570,1.201438,-3.468364,4.100224
4572,1.27437,-3.390262,4.09876
4574,1.362422,-3.28819,4.090362
4576,1.45118,-3.161549,4.085792
4578,1.536905,-3.020782,4.081686
4580,1.619152,-2.879978,4.078006
4582,1.69049,-2.745754,4.078067
4584,1.754237,-2.625337,4.08176
4586,1.810581,-2.515309,4.089212
4588,1.863185,-2.412162,4.096739
4591,1.911816,-2.322766,4.100583
4593,1.949821,-2.240016,4.101221
4595,1.984212,-2.164025,4.094861
4597,2.014916,-2.094719,4.081366
4599,2.045415,-2.032472,4.067912
4601,2.075593,-1.980656,4.050807
4603,2.102009,-1.935707,4.033665
4605,2.12436,-1.904566,4.016232
4607,2.149659,-1.891101,3.998553
4609,2.170789,-1.895069,3.984122
4611,2.191559,-1.909533,3.969493
4613,2.211793,-1.938055,3.9581
4615,2.228358,-1.973516,3.946745
4617,2.2448,-2.008978,3.938763
4619,2.257865,-2.040819,3.930902
4621,2.271052,-2.069158,3.923101
4624,2.288404,-2.080047,3.912063
4626,2.306349,-2.073434,3.901364
4628,2.321548,-2.042271,3.894715
4630,2.336979,-2.004105,3.888215
4632,2.355963,-1.962625,3.885233
4634,2.371617,-1.914097,3.88597
4636,2.394438,-1.858745,3.886626
4638,2.421241,-1.793,3.884078
4640,2.455569,-1.713416,3.878242
4642,2.487077,-1.616062,3.865875
4644,2.51557,-1.501033,3.853873
4646,2.544275,-1.382472,3.838619
4648,2.562524,-1.259934,3.820009
4650,2.573578,-1.144201,3.801475
4652,2.580935,-1.031735,3.779303
4654,2.588181,-0.9228783,3.760685
4657,2.595078,-0.8244389,3.738344
4659,2.601631,-0.73297,3.715745
4661,2.60798,-0.648604,3.696612
4663,2.610893,-0.5607013,3.681087
4665,2.61372,-0.4726999,3.661956
4667,2.613081,-0.3846842,3.646455
4669,2.612175,-0.3038271,3.637795
4671,2.607644,-0.226359,3.629064
4673,2.595541,-0.1662509,3.623445
4675,2.583022,-0.1166387,3.617466
4677,2.563134,-0.08081585,3.611284
4679,2.546417,-0.0555283,3.601351
4681,2.522807,-0.02644637,3.587995
4683,2.502725,0.006100514,3.57109
4685,2.475711,0.03893181,3.550785
4689,2.451969,0.06457017,3.533815
4692,2.424504,0.08315991,3.523686
4694,2.393031,0.0878493,3.513148
4696,2.361418,0.08538762,3.50957
4698,2.326196,0.07953044,3.505923
4700,2.294261,0.06649227,3.50564
4702,2.26572,0.04984586,3.505294
4704,2.237109,0.03320021,3.504849
4706,2.208675,0.02005434,3.504588
4708,2.183742,0.006801134,3.504331
4710,2.159129,0.004050024,3.504277
4712,2.134408,-0.002267143,3.507661
4714,2.11351,0.001876825,3.507737
4716,2.08911,0.006064221,3.511316
4718,2.064971,0.02088328,3.507972
4720,2.041109,0.04263852,3.508356
4722,2.021069,0.0749129,3.501914
4725,2.004527,0.1070171,3.498962
4727,1.987879,0.1355589,3.499442
4729,1.977914,0.1533237,3.503239
4731,1.97124,0.1639199,3.510416
4733,1.964355,0.1674549,3.520972
4735,1.960651,0.1603207,3.534853
4737,1.953553,0.1567968,3.54879
4739,1.946455,0.1532746,3.562727
4741,1.939243,0.1463127,3.573106
4743,1.928855,0.1500231,3.580158
4745,1.918465,0.1537936,3.583709
4747,1.904575,0.1576745,3.587257
4749,1.887396,0.1687832,3.583915
4751,1.870437,0.1868927,3.580684
4753,1.846465,0.2053334,3.570436
4755,1.811882,0.2205403,3.563611
4758,1.780793,0.2356891,3.553281
4760,1.746044,0.2473803,3.546276
4762,1.711233,0.2556247,3.535819
4764,1.683327,0.2600427,3.53232
4766,1.658814,0.2608501,3.528774
4768,1.637693,0.2580471,3.525184
4770,1.616579,0.2551932,3.525096
4772,1.598749,0.2452292,3.524917
4774,1.577592,0.2423208,3.528226
4776,1.563378,0.2357025,3.531607
4778,1.559667,0.2287607,3.535007
4780,1.552454,0.2219274,3.538401
4782,1.545132,0.2115935,3.54175
4784,1.541641,0.2116072,3.548747
4786,1.538301,0.2151746,3.552398
4788,1.534919,0.2186901,3.559443
4791,1.524857,0.2329742,3.563115
4793,1.514796,0.2472589,3.566785
4795,1.504845,0.2650453,3.570499
4797,1.502007,0.2861147,3.574271
4799,1.495551,0.3038387,3.574486
4801,1.489104,0.3215169,3.5782
4803,1.479166,0.3392596,3.585405
4805,1.469221,0.3570487,3.589105
4807,1.459507,0.3817955,3.596393
4809,1.446395,0.4101994,3.60021
4811,1.433296,0.4385599,3.607521
4813,1.416589,0.4635316,3.614769
4815,1.403372,0.488438,3.618521
4817,1.390158,0.5133451,3.62227
4819,1.383836,0.5345301,3.625998
4822,1.380795,0.5486022,3.629655
4825,1.38081,0.5485595,3.633157
4827,1.387716,0.5447932,3.636646
4829,1.390883,0.534179,3.636532
4831,1.393842,0.5165197,3.639832
4833,1.400064,0.4917902,3.639559
4835,1.402798,0.4671288,3.64277
4837,1.405407,0.4390096,3.642435
4839,1.408128,0.4143914,3.642143
4841,1.407348,0.3898846,3.64184
4843,1.410403,0.3757693,3.641676
4845,1.406466,0.3618335,3.644994
4847,1.402742,0.3549431,3.644897
4849,1.402407,0.3444401,3.644768
4851,1.402416,0.344397,3.648269
4853,1.405815,0.3407411,3.651736
4855,1.402537,0.3478548,3.651813
4858,1.402882,0.3583144,3.655444
4860,1.403442,0.3758192,3.65566
4862,1.404225,0.4003258,3.655963
4864,1.401731,0.4319462,3.656341
4866,1.40285,0.4669555,3.656774
4868,1.407372,0.4983084,3.660679
4870,1.408381,0.5298165,3.66107
4872,1.416296,0.5575557,3.664952
4874,1.420711,0.5854064,3.66882
4876,1.421654,0.6134306,3.669284
4878,1.422459,0.6378932,3.673093
4880,1.415812,0.6485771,3.67669
4882,1.408828,0.6487587,3.680154
4884,1.398136,0.6420082,3.687014
4886,1.380214,0.6284834,3.693754
4888,1.358659,0.6116153,3.696938
4891,1.333317,0.5878843,3.696414
4893,1.311293,0.5570553,3.695948
4895,1.289268,0.526226,3.695494
4897,1.26713,0.4918953,3.695012
4899,1.252096,0.4608778,3.691108
4901,1.240677,0.4332471,3.687261
4903,1.229485,0.4126176,3.683496
4905,1.221694,0.3883359,3.683209
4907,1.220802,0.3602901,3.686409
4909,1.223184,0.3251294,3.689542
4911,1.225693,0.2933941,3.699714
4913,1.231803,0.2650839,3.706429
4915,1.23475,0.2473897,3.713248
4917,1.244919,0.2365078,3.716653
4919,1.251807,0.2327795,3.716626
4921,1.262429,0.2359007,3.720183
4924,1.273166,0.2425221,3.72378
4926,1.283903,0.2491428,3.727379
4928,1.298034,0.2521079,3.734446
4930,1.312056,0.25153,3.744974
4932,1.329385,0.2438799,3.75204
4934,1.346557,0.2327206,3.758949
4936,1.360002,0.2146309,3.769266
4938,1.373207,0.1895793,3.775993
4940,1.382565,0.1540971,3.786085
4942,1.388416,0.1187295,3.796168
4944,1.390526,0.07651845,3.802661
4946,1.388897,0.02737969,3.812568
4948,1.380139,-0.0250678,3.825939
4950,1.37126,-0.08093005,3.832275
4952,1.355408,-0.1366034,3.842249
4956,1.339623,-0.1887692,3.852162
4959,1.320218,-0.2442747,3.858557
4961,1.304427,-0.2963952,3.865
4963,1.288747,-0.3450129,3.871496
4965,1.276695,-0.3902076,3.87453
4967,1.268008,-0.439059,3.881022
4969,1.259553,-0.4809075,3.887597
4971,1.254594,-0.5228738,3.894161
4973,1.256631,-0.5650772,3.900691
4975,1.255521,-0.5966591,3.907353
4977,1.258028,-0.6248595,3.914033
4979,1.264189,-0.6497002,3.920847
4981,1.26707,-0.6673615,3.924137
4983,1.270168,-0.6780596,3.931003
4985,1.273527,-0.6817184,3.934443
4987,1.276984,-0.681915,3.941423
4989,1.280605,-0.6785345,3.94144
4992,1.284324,-0.6716919,3.944996
4994,1.291447,-0.6684319,3.944991
4996,1.295046,-0.6650904,3.948509
4998,1.298547,-0.6652108,3.948486
5000,1.301927,-0.668832,3.948426
5002,1.301687,-0.6758332,3.948348
5004,1.297682,-0.6897544,3.951715
5006,1.290077,-0.7070167,3.951567
5008,1.282328,-0.727818,3.954882
5010,1.270861,-0.7554613,3.954648
5012,1.259393,-0.7831047,3.954421
5014,1.251426,-0.8108687,3.954172
5016,1.243339,-0.8421333,3.953889
5018,1.238753,-0.8735183,3.953585
5020,1.230546,-0.9082834,3.953274
5022,1.22599,-0.9396318,3.949473
5025,1.221405,-0.9710168,3.949176
5027,1.216789,-1.002438,3.952383
5029,1.212239,-1.033855,3.952211
5031,1.207741,-1.061776,3.955459
5033,1.206897,-1.08628,3.955209
5035,1.202672,-1.107164,3.955029
5037,1.20207,-1.124667,3.954852
5039,1.197966,-1.142049,3.95471
5041,1.194103,-1.152431,3.95464
5043,1.186775,-1.162656,3.951107
5045,1.183154,-1.166037,3.951109
5047,1.179569,-1.169382,3.947609
5049,1.176068,-1.169262,3.947647
5051,1.175947,-1.172762,3.947612
5053,1.172446,-1.172642,3.947648
5055,1.165563,-1.168901,3.947757
5058,1.158801,-1.161659,3.947899
5060,1.145157,-1.150676,3.948147
5062,1.138636,-1.136433,3.948355
5064,1.128615,-1.122,3.944975
5066,1.118558,-1.10767,3.948714
5068,1.112037,-1.093427,3.948915
5070,1.108896,-1.082805,3.949048
5072,1.105602,-1.075716,3.952649
5074,1.102429,-1.065126,3.956282
5076,1.099048,-1.061505,3.956348
5078,1.102636,-1.058158,3.959848
5080,1.095721,-1.054448,3.963449
5082,1.092066,-1.05786,3.96695
5084,1.088255,-1.064805,3.973922
5086,1.08451,-1.071751,3.977514
5089,1.080611,-1.082163,3.980954
5092,1.076555,-1.096108,3.987864
5094,1.075912,-1.113643,3.991206
5096,1.071802,-1.131024,3.991084
5098,1.071279,-1.145058,3.994459
5100,1.071036,-1.152059,3.994396
5102,1.070755,-1.159092,3.997834
5104,1.070634,-1.162592,3.997802
5106,1.070634,-1.162592,3.997802
5108,1.070597,-1.162624,4.001304
5110,1.06734,-1.155501,4.001403
5112,1.064082,-1.148378,4.001502
5114,1.060667,-1.144786,4.005071
5116,1.053908,-1.137541,4.005205
5118,1.050494,-1.133949,4.008773
5120,1.047114,-1.130326,4.00884
5122,1.043578,-1.130235,4.012377
5125,1.036575,-1.12999,4.012448
5127,1.029537,-1.129776,4.01602
5129,1.026036,-1.129653,4.016056
5131,1.015532,-1.129286,4.016163
5133,1.008652,-1.125541,4.016263
5135,1.005115,-1.125448,4.019801
5137,0.9983929,-1.118172,4.016428
5139,0.9913552,-1.117956,4.02
5141,0.9843172,-1.11774,4.023572
5143,0.977034,-1.124525,4.027086
5145,0.9663719,-1.127685,4.030665
5147,0.9627121,-1.131091,4.034174
5149,0.9591752,-1.130996,4.037711
5151,0.9553921,-1.137902,4.041192
5153,0.955197,-1.141459,4.048166
5155,0.9585387,-1.145111,4.051604
5158,0.9548777,-1.148516,4.055113
5160,0.9477155,-1.151796,4.058659
5162,0.9406767,-1.151576,4.062232
5164,0.9335504,-1.154829,4.062277
5166,0.9265479,-1.154582,4.06235
5168,0.9159204,-1.15771,4.062432
5170,0.9086701,-1.164464,4.062451
5172,0.905045,-1.16784,4.062462
5174,0.9047972,-1.174842,4.062409
5176,0.9045493,-1.181843,4.062356
5178,0.9041404,-1.19237,4.065779
5180,0.9038923,-1.199372,4.065726
5182,0.9106091,-1.206647,4.069099
5184,0.9104471,-1.210174,4.072573
5186,0.9102847,-1.213701,4.076049
5188,0.9102847,-1.213701,4.076049
5191,0.9067338,-1.213667,4.083213
5193,0.9064081,-1.220721,4.090164
5195,0.8955392,-1.227426,4.10073
5197,0.8879585,-1.24123,4.107707
5199,0.8803763,-1.255032,4.114685
5201,0.8691652,-1.272208,4.12168
5203,0.8579924,-1.289358,4.125176
5205,0.8504865,-1.303109,4.125158
5207,0.8428136,-1.320384,4.12862
5209,0.8388087,-1.334259,4.128564
5211,0.8348036,-1.348135,4.12851
5213,0.8272973,-1.361885,4.128499
5215,0.8164154,-1.372009,4.128556
5217,0.8089917,-1.382281,4.132074
5219,0.8053643,-1.385656,4.132094
5223,0.8017369,-1.38903,4.132113
5226,0.7946908,-1.388801,4.135702
